Date,Company,Ticker,Open,High,Low,Close,Volume
2024-01-26,Google,GOOGL,150.38104092093948,151.8141763457417,150.29145761811435,151.46585083007812,26115500
2024-01-29,Google,GOOGL,151.33645876754892,153.04827580027492,150.70945160260163,152.77955627441406,27784300
2024-01-30,Google,GOOGL,152.0729545126579,152.88904491564426,150.470614560476,150.7393341064453,36331800
2024-01-31,Google,GOOGL,142.93662027544656,143.314817013255,139.20446358239303,139.43338012695312,71910000
2024-02-01,Google,GOOGL,141.44376595073413,142.37929571349378,140.12009247642374,140.48834228515625,40466500
2024-02-02,Google,GOOGL,138.5973652180094,141.94137821596175,135.8505033642639,141.70252990722656,62470600
2024-02-05,Google,GOOGL,142.14045966873405,144.77784470758604,142.10064148728722,142.99635314941406,38505400
2024-02-06,Google,GOOGL,143.96170795232408,144.6683362516594,142.50866355317078,143.41433715820312,29128200
2024-02-07,Google,GOOGL,144.07120099538642,144.9271095715937,143.24514845900856,144.8474884033203,25208900
2024-02-08,Google,GOOGL,145.1361228470937,145.6337437790856,144.40960053851757,145.2157440185547,22563800
2024-02-09,Google,GOOGL,145.98206257663242,148.72893971350393,145.4844416676264,148.29103088378906,26829500
2024-02-12,Google,GOOGL,147.71376741197568,148.62938792958505,146.66876061718602,146.8280029296875,21564100
2024-02-13,Google,GOOGL,144.23044743303745,145.97212067480473,143.00630420667008,144.44940185546875,27837700
2024-02-14,Google,GOOGL,145.38492345402256,145.82283227426896,143.40438681197526,145.24559020996094,22704200
2024-02-15,Google,GOOGL,142.4589176078183,142.83711436988335,139.7916767428146,142.09068298339844,37590700
2024-02-16,Google,GOOGL,142.30962780983683,142.5086731289085,139.47318265796596,139.85137939453125,31451100
2024-02-20,Google,GOOGL,138.99547233345777,141.40395564806843,138.82628305113792,140.44851684570312,25144700
2024-02-21,Google,GOOGL,140.776962464413,142.01106787645267,140.01062195610365,141.87173461914062,23315700
2024-02-22,Google,GOOGL,144.2403879015234,144.31006211743158,142.1205331777144,143.40438842773438,27191900
2024-02-23,Google,GOOGL,142.98639577127176,143.99158457980388,142.7475322585676,143.2750244140625,19493800
2024-02-26,Google,GOOGL,141.46366762210727,141.76224319676408,136.73626911295864,136.91542053222656,53641800
2024-02-27,Google,GOOGL,137.36329907372496,138.58744242795802,136.43771615746064,138.21920776367188,33099200
2024-02-28,Google,GOOGL,137.2438511051447,137.35332832092976,134.76570850829765,135.73109436035156,37328600
2024-02-29,Google,GOOGL,136.62678482870294,138.19926859997335,135.75096723807542,137.80117797851562,42133000
2024-03-01,Google,GOOGL,137.7713124913028,138.20922130484942,136.26850286861733,136.48745727539062,31119500
2024-03-04,Google,GOOGL,135.01450600221577,135.01450600221577,131.28234925858652,132.7154998779297,55999400
2024-03-05,Google,GOOGL,131.2525076403091,132.60603724215898,130.048258250132,132.0387420654297,40194800
2024-03-06,Google,GOOGL,132.4865821068133,132.94440001172532,130.22739417958527,130.77476501464844,35318600
2024-03-07,Google,GOOGL,132.1581545511722,134.29793357515936,130.98377649333827,133.7406005859375,37738200
2024-03-08,Google,GOOGL,133.57142924590812,137.4329576984401,133.3624217537747,134.76571655273438,39343100
2024-03-11,Google,GOOGL,135.48227264684192,138.43814204162481,135.48227264684192,137.0149383544922,32437800
2024-03-12,Google,GOOGL,136.37798151039325,138.7168057955102,136.37798151039325,137.8409881591797,27563400
2024-03-13,Google,GOOGL,138.33861305579995,140.4186648160553,138.3286661046211,139.12484741210938,23347200
2024-03-14,Google,GOOGL,140.5181825478973,142.90675662983335,139.7916603357875,142.41909790039062,42753400
2024-03-15,Google,GOOGL,141.8219663022628,142.49872348366935,139.36371767146207,140.50823974609375,49460600
2024-03-18,Google,GOOGL,147.90287764978802,151.4260267765602,146.4697270944285,146.977294921875,69273700
2024-03-19,Google,GOOGL,147.45504201322817,148.08203407709263,145.38493706044193,146.33041381835938,24070400
2024-03-20,Google,GOOGL,147.29578793217973,148.15169649653035,146.04178871816205,148.0322723388672,21311500
2024-03-21,Google,GOOGL,148.75878705056255,149.65449855989905,146.20100843853635,146.89768981933594,24755600
2024-03-22,Google,GOOGL,148.41045420254932,150.85875574292584,148.2711209562635,150.0526123046875,29175700
2024-03-25,Google,GOOGL,149.22655548099812,149.6644642956251,147.11664775908744,149.35594177246094,19229300
2024-03-26,Google,GOOGL,149.505223453737,151.53551003081748,149.26635995623974,149.9530792236328,22149100
2024-03-27,Google,GOOGL,150.46063737451573,150.91845525200065,148.19148744617945,150.15211486816406,22879200
2024-03-28,Google,GOOGL,150.13223178829975,150.70945866916398,149.45545946665504,150.2118377685547,24485400
2024-04-01,Google,GOOGL,149.97297413405437,154.99894775398752,149.89335297574888,154.75013732910156,31730800
2024-04-02,Google,GOOGL,152.7696158272029,153.96390294626983,151.4260333268872,153.82456970214844,24586000
2024-04-03,Google,GOOGL,152.8691500191665,154.34210366441846,152.00327930693646,154.182861328125,24705000
2024-04-04,Google,GOOGL,152.7696206660751,154.03358204033015,149.73413005208545,149.81375122070312,34724700
2024-04-05,Google,GOOGL,149.31611992588236,152.6899888823038,148.8881732587718,151.7743682861328,23449300
2024-04-08,Google,GOOGL,152.0530470584528,154.5312047063974,151.8838577680416,154.1132049560547,20702000
2024-04-09,Google,GOOGL,155.3472906145229,157.80553910227465,154.4515790592109,155.85487365722656,31113000
2024-04-10,Google,GOOGL,155.4667384289104,155.8648291004754,153.94400440401932,155.39706420898438,22838600
2024-04-11,Google,GOOGL,156.1633999298141,158.92020887792125,155.71554414142938,158.65150451660156,27166400
2024-04-12,Google,GOOGL,157.20840874623565,159.4576498521726,156.39230314278245,156.9794921875,25329200
2024-04-15,Google,GOOGL,158.1041210913814,158.48231785442226,153.85443413456358,154.12315368652344,27136500
2024-04-16,Google,GOOGL,153.45633670421336,154.9093812386726,152.6999432114734,153.6653289794922,20779500
2024-04-17,Google,GOOGL,154.87953533334849,156.33259514906842,153.84449046790715,154.73025512695312,21763100
2024-04-18,Google,GOOGL,154.6008594858019,156.19325246003623,153.88428416601494,155.26766967773438,19883000
2024-04-19,Google,GOOGL,155.45677241386718,155.6160147529958,151.57533531126506,153.3568115234375,32239100
2024-04-22,Google,GOOGL,153.57574952252133,156.88990631862524,153.3269390890557,155.536376953125,26446200
2024-04-23,Google,GOOGL,156.21315584791824,158.21358635071638,155.53638354340058,157.5069580078125,21151600
2024-04-24,Google,GOOGL,156.74063729958468,158.8107420758396,156.42215263269097,158.37283325195312,22779100
2024-04-25,Google,GOOGL,150.60994355919925,155.74539489675468,150.15212564884374,155.25772094726562,57109700
2024-04-26,Google,GOOGL,173.5403194325108,173.87871320868138,168.84277660691075,171.1318359375,64665300
2024-04-29,Google,GOOGL,168.2555625642054,168.74323647348305,164.42389105822426,165.35940551757812,45610000
2024-04-30,Google,GOOGL,164.8219988264117,167.3001564313842,161.82632640780892,162.00546264648438,33562900
2024-05-01,Google,GOOGL,163.51823108824746,166.3248050727695,162.31398182603573,163.080322265625,33493200
2024-05-02,Google,GOOGL,164.00586960136738,165.93664088842695,163.1101581647357,165.82716369628906,24294500
2024-05-03,Google,GOOGL,166.76272915248109,167.16083502137172,162.27419368231517,166.4442596435547,34662400
2024-05-06,Google,GOOGL,166.66318628303551,167.33994336801806,165.23998271662975,167.30014038085938,21871300
2024-05-07,Google,GOOGL,167.69823532661383,170.94271797332505,167.58875812637166,170.43515014648438,28039700
2024-05-08,Google,GOOGL,168.19586940682248,169.34039143777946,167.93711199783866,168.57406616210938,19569100
2024-05-09,Google,GOOGL,168.5839958188216,169.87781310338192,167.3797466451611,169.1512908935547,15346700
2024-05-10,Google,GOOGL,167.2304738812949,169.0418211972959,165.39923266388908,167.84751892089844,29799900
2024-05-13,Google,GOOGL,163.47842001430308,168.474538328996,163.2196626015956,168.335205078125,31327600
2024-05-14,Google,GOOGL,168.9622000666333,170.43515363864887,167.99681433185833,169.52947998046875,25127100
2024-05-15,Google,GOOGL,169.81810379537313,171.82848118606026,169.69866445937762,171.68914794921875,26948400
2024-05-16,Google,GOOGL,172.46544694250113,174.28674128104558,171.86831096693263,173.35121154785156,27867900
2024-05-17,Google,GOOGL,173.3512152736709,175.43128224723478,172.86355649440316,175.22227478027344,24479300
2024-05-20,Google,GOOGL,175.3516485419678,177.9193741112275,175.24217134065958,176.0781707763672,22554400
2024-05-21,Google,GOOGL,176.05827701539062,177.30232932665308,174.97346704465423,177.00376892089844,16989400
2024-05-22,Google,GOOGL,175.79951363051288,176.30708148924128,174.37632512413728,175.54075622558594,17880000
2024-05-23,Google,GOOGL,176.22748350592448,177.40186161179759,172.12707671457434,172.72422790527344,21024900
2024-05-24,Google,GOOGL,174.1474170125974,174.93366658897898,172.82374351187994,174.15737915039062,16572500
2024-05-28,Google,GOOGL,173.61992005465763,176.42650907586395,173.54029889240527,175.56063842773438,20572200
2024-05-29,Google,GOOGL,174.59526917665025,175.99856381955107,173.88865597259237,175.0630340576172,23388700
2024-05-30,Google,GOOGL,174.36637035439955,174.38627944367667,170.97259197646454,171.29107666015625,22958700
2024-05-31,Google,GOOGL,171.0422603182292,172.23654746866202,168.63377692877057,171.67921447753906,37638900
2024-06-03,Google,GOOGL,171.71901635552842,173.69955303760383,170.3455929752159,172.3460235595703,27459100
2024-06-04,Google,GOOGL,172.45550585604707,173.0228009976231,171.07212029758608,172.96307373046875,26879600
2024-06-05,Google,GOOGL,174.36635570479385,175.80945323933747,173.10239440013726,174.5753631591797,22068500
2024-06-06,Google,GOOGL,175.06301613629049,176.30706831231922,174.91373594964054,175.88906860351562,23251000
2024-06-07,Google,GOOGL,176.20757079195172,177.0236612038553,173.47065573222022,173.62989807128906,19661400
2024-06-10,Google,GOOGL,174.3373180757214,176.41975708694557,172.13530264029285,174.37716674804688,23779200
2024-06-11,Google,GOOGL,175.58279097950916,176.20054419886765,173.14165320239113,175.98133850097656,21540600
2024-06-12,Google,GOOGL,177.605438030424,179.75763099848155,175.47317699825936,177.1470947265625,27864700
2024-06-13,Google,GOOGL,175.4731883543162,176.10091514486052,174.24764028080844,174.52662658691406,20913300
2024-06-14,Google,GOOGL,173.59002726213419,176.419754263997,173.52027308216327,176.15072631835938,18063600
2024-06-17,Google,GOOGL,174.82554352922475,177.715051051079,174.17788480631722,176.59910583496094,19618500
2024-06-18,Google,GOOGL,176.49946899358264,176.74856500464978,173.47046818859647,174.45687866210938,21869900
2024-06-20,Google,GOOGL,174.73586105725994,176.64891655489416,174.35724546739127,175.66250610351562,20160100
2024-06-21,Google,GOOGL,176.3599738775111,180.19605848680078,175.9713847127052,178.98046875,58582700
2024-06-24,Google,GOOGL,179.50854860133447,180.23590467855502,178.02393093898397,178.5719451904297,18298000
2024-06-25,Google,GOOGL,178.97049060645827,183.6236020982057,178.77121684563144,183.3645477294922,23235600
2024-06-26,Google,GOOGL,181.9696079374934,183.84279944854669,181.82014122095,183.215087890625,19839000
2024-06-27,Google,GOOGL,183.51399970907897,185.37724814669312,183.35458982218609,184.73956298828125,18848900
2024-06-28,Google,GOOGL,183.65351502999962,184.46058367632295,181.30204806851228,181.49134826660156,29156600
2024-01-02,Apple,AAPL,186.03307200647276,187.31538170646215,182.79253333369908,184.53208923339844,82488700
2024-01-03,Apple,AAPL,183.1205556229884,184.77065219734183,182.3352619375341,183.15037536621094,58414500
2024-01-04,Apple,AAPL,181.06289876138527,181.99729114451387,179.80048920928164,180.8243408203125,71983600
2024-01-05,Apple,AAPL,180.90388776119542,181.66928147459845,179.09474225448028,180.0987091064453,62303300
2024-01-08,Apple,AAPL,181.0032684531674,184.49233019548157,180.41679326133186,184.4525604248047,59144500
2024-01-09,Apple,AAPL,182.8223597284498,184.04501481546237,181.63945924679223,184.0350799560547,42841800
2024-01-10,Apple,AAPL,183.24976627734006,185.28751930959103,182.8223247210693,185.0787811279297,46792900
2024-01-11,Apple,AAPL,185.42670336710847,185.93366934185158,182.524132048394,184.4823760986328,49128400
2024-01-12,Apple,AAPL,184.94958867585868,185.62553831277884,184.08478570270393,184.8104248046875,40444700
2024-01-16,Apple,AAPL,181.07285998444632,183.16031793652851,179.85018978995151,182.53408813476562,65603000
2024-01-17,Apple,AAPL,180.18817865322478,181.83826018866833,179.2239664331644,181.58975219726562,47317400
2024-01-18,Apple,AAPL,184.979392426226,188.01119275141858,184.72094959289208,187.50424194335938,78005800
2024-01-19,Apple,AAPL,188.2000611602168,190.80441988057507,187.69311035236996,190.416748046875,68741000
2024-01-22,Apple,AAPL,191.15232686866392,194.16424214625192,191.1125571009308,192.7328338623047,60133900
2024-01-23,Apple,AAPL,193.8561183903394,194.58175747905844,192.67321792314553,194.01515197753906,42355600
2024-01-24,Apple,AAPL,194.25371040083746,195.20798769039715,193.18015413797895,193.33920288085938,53631300
2024-01-25,Apple,AAPL,194.0549059471631,195.0986424607324,191.95749806154728,193.01116943359375,54822100
2024-01-26,Apple,AAPL,193.11058683739938,193.59765277461963,190.79449062577763,191.27162170410156,44594000
2024-01-29,Apple,AAPL,190.8640668648328,191.05293535979936,188.44857653714126,190.5857391357422,47145600
2024-01-30,Apple,AAPL,189.80045678886228,190.65532484477694,186.35116482109103,186.91775512695312,55859400
2024-01-31,Apple,AAPL,185.92374345342654,185.98339811587047,183.24981004460298,183.29949951171875,55467800
2024-02-01,Apple,AAPL,182.8919451500293,185.83427124755644,182.72296153753896,185.74481201171875,64885400
2024-02-02,Apple,AAPL,178.78658786144558,186.21200777158808,178.18022776276848,184.7408447265625,102518000
2024-02-05,Apple,AAPL,187.02711752504118,188.12055880845503,184.73090599759692,186.55992126464844,69668800
2024-02-06,Apple,AAPL,185.74480203892318,188.180177168222,185.65534280788862,188.1702423095703,43490800
2024-02-07,Apple,AAPL,189.5022571462235,189.9098139006124,187.48437342868021,188.27960205078125,53439000
2024-02-08,Apple,AAPL,188.25972761232654,188.4088263513659,186.23190892276523,187.1961212158203,40962000
2024-02-09,Apple,AAPL,187.76339117385248,189.09710508715864,187.11645206865865,187.96246337890625,45155200
2024-02-12,Apple,AAPL,187.53448242231033,187.78330749959082,185.91213805857674,186.27044677734375,41781900
2024-02-13,Apple,AAPL,184.89695986657188,185.3348944732297,182.64757123911642,184.17037963867188,56529500
2024-02-14,Apple,AAPL,184.44907598078342,184.65808055839094,181.5826059912504,183.28456115722656,54630500
2024-02-15,Apple,AAPL,182.6874004528496,183.62298530484992,180.49774250244775,182.99594116210938,65434500
2024-02-16,Apple,AAPL,182.5579852711476,183.98127264473297,180.816209688257,181.4532012939453,49701400
2024-02-20,Apple,AAPL,180.93565617660207,181.57264783618368,179.15407511197006,180.7067413330078,53665600
2024-02-21,Apple,AAPL,181.08494629412857,182.03047857973698,179.8109630738625,181.46316528320312,41529700
2024-02-22,Apple,AAPL,182.61769287128237,184.09074823448796,181.60249751065342,183.50350952148438,52292200
2024-02-23,Apple,AAPL,184.14053516377416,184.17039296301746,181.3736010619765,181.66224670410156,45119700
2024-02-26,Apple,AAPL,181.38353517321784,181.90108040317875,179.8009961275691,180.30860900878906,40867400
2024-02-27,Apple,AAPL,180.24890489042258,183.05564406470424,178.71613380047907,181.77171325683594,54318900
2024-02-28,Apple,AAPL,181.65227187035535,182.25940572629614,179.28346722817705,180.56739807128906,48953900
2024-02-29,Apple,AAPL,180.41810366151438,181.71199718953457,178.6862755375109,179.90054321289062,136682600
2024-03-01,Apple,AAPL,178.70617492699984,179.68156498512658,176.54637506189474,178.81565856933594,73488000
2024-03-04,Apple,AAPL,175.3221528407019,176.0686281128373,172.9732433768994,174.277099609375,81510100
2024-03-05,Apple,AAPL,169.95748724050745,171.2314705105848,168.82284541599856,169.32049560546875,95132400
2024-03-06,Apple,AAPL,170.25608047856306,170.43524244414468,167.88726071561,168.3251953125,68587700
2024-03-07,Apple,AAPL,168.35503848083317,169.92761476617306,167.6981518296525,168.20574951171875,71765100
2024-03-08,Apple,AAPL,168.20576217934803,172.8836708711805,168.14604658720506,169.92762756347656,76114600
2024-03-11,Apple,AAPL,172.12725037151972,173.56048535052068,171.2414336396481,171.93814086914062,60139500
2024-03-12,Apple,AAPL,172.3362371923594,173.2121062975323,170.20629520329734,172.41586303710938,59825400
2024-03-13,Apple,AAPL,171.9580519129805,172.37607625258147,169.95748841772314,170.3257598876953,52488700
2024-03-14,Apple,AAPL,172.0973925529764,173.49080701178275,171.2414336176872,172.1869659423828,72913500
2024-03-15,Apple,AAPL,170.3655638276482,171.80874633789062,169.48969463541124,171.80874633789062,121664700
2024-03-18,Apple,AAPL,174.7448914522954,176.87483361469177,172.70452267737835,172.90357971191406,75604200
2024-03-19,Apple,AAPL,173.52067421691896,175.78001045706262,172.21683307682196,175.25250244140625,55215200
2024-03-20,Apple,AAPL,174.89417408943874,177.83030700683594,174.2671300256647,177.83030700683594,53423100
2024-03-21,Apple,AAPL,176.21791925324277,176.65585381045534,170.037097774542,170.56460571289062,106181300
2024-03-22,Apple,AAPL,170.95277649830084,172.23672240837217,169.26076900158964,171.4703369140625,71106600
2024-03-25,Apple,AAPL,169.76839047714014,171.13194711675717,168.65364374159117,170.0470733642578,54288300
2024-03-26,Apple,AAPL,169.20106023000122,170.61438491064948,168.78303590364706,168.9124298095703,57388400
2024-03-27,Apple,AAPL,169.609133760084,172.78414425918754,169.31054062211945,172.49549865722656,60273300
2024-03-28,Apple,AAPL,170.94282285202152,171.42056273337485,169.70864503919194,170.67408752441406,65672700
2024-04-01,Apple,AAPL,170.38547862745995,170.4451942217802,168.68350825393796,169.23092651367188,46240500
2024-04-02,Apple,AAPL,168.28537106183597,168.54414366405445,167.43935975957754,168.04649353027344,49329500
2024-04-03,Apple,AAPL,167.9967479570679,169.87786510696628,167.78774337767854,168.8527069091797,47691700
2024-04-04,Apple,AAPL,169.48968886138192,171.11203328162168,168.026611328125,168.026611328125,53704400
2024-04-05,Apple,AAPL,168.79298281447828,169.5892261323792,168.15599119757314,168.7830352783203,42055200
2024-04-08,Apple,AAPL,168.23561647794648,168.40481571452685,167.4493358859462,167.65834045410156,37425500
2024-04-09,Apple,AAPL,167.90716183961618,169.2806811483862,167.55881583801002,168.8726043701172,42451200
2024-04-10,Apple,AAPL,168.0066808175879,168.2953112001811,166.32462100940634,166.99147033691406,49709300
2024-04-11,Apple,AAPL,167.54885233902874,174.63540094951088,167.36970557110288,174.2173614501953,91070300
2024-04-12,Apple,AAPL,173.44102962389059,177.52176704196785,173.39127675717174,175.72027587890625,101593300
2024-04-15,Apple,AAPL,174.53586805138283,175.7999037342719,171.68930847441092,171.87841796875,73531800
2024-04-16,Apple,AAPL,170.94284143183614,172.94338974194338,167.47920033817573,168.583984375,73711200
2024-04-17,Apple,AAPL,168.81289870293196,169.84800441976404,167.21046447753906,167.21046447753906,50901200
2024-04-18,Apple,AAPL,167.24031189258443,167.8474456964944,165.7672716683895,166.2549591064453,43122900
2024-04-19,Apple,AAPL,165.42888374733738,165.6179780634261,163.3088890664717,164.2245635986328,67772100
2024-04-22,Apple,AAPL,164.74210446317437,166.4739172082034,163.99562926284756,165.0605926513672,48116400
2024-04-23,Apple,AAPL,164.57291251221173,166.26492000363532,164.14492548116624,166.11561584472656,49537800
2024-04-24,Apple,AAPL,165.75730653407012,168.50434510258808,165.42887079721268,168.2256622314453,48251800
2024-04-25,Apple,AAPL,168.73327450279362,169.80820075027214,167.3597550998357,169.09158325195312,50558300
2024-04-26,Apple,AAPL,169.081624768213,170.53475474394267,168.38490238817732,168.5043487548828,44838400
2024-04-29,Apple,AAPL,172.55520693212748,175.20270935632288,172.28648678772151,172.68460083007812,68169400
2024-04-30,Apple,AAPL,172.51539602156524,174.16759809934044,169.2010443307548,169.5294952392578,65934800
2024-05-01,Apple,AAPL,168.78303163206596,171.89832652202932,168.31523926242042,168.5043487548828,50383100
2024-05-02,Apple,AAPL,171.69926693100732,172.6049939419865,170.08688513916925,172.21682739257812,94214900
2024-05-03,Apple,AAPL,185.7727942523785,186.12115543095717,181.80155578938326,182.51817321777344,163224100
2024-05-06,Apple,AAPL,181.4930249418685,183.3343214775735,179.5720873686165,180.8560333251953,78569700
2024-05-07,Apple,AAPL,182.58783874817743,184.0310211595987,180.46785941606433,181.5427703857422,77305800
2024-05-08,Apple,AAPL,181.9906787165348,182.20964601288568,180.59724908638574,181.88119506835938,45057100
2024-05-09,Apple,AAPL,181.70204263297254,183.792179594264,181.2541604804327,183.70260620117188,48983000
2024-05-10,Apple,AAPL,184.28063783698332,184.47000383075684,181.51992740382525,182.4368438720703,50759500
2024-05-13,Apple,AAPL,184.81885368591878,186.47329700939974,184.00159305347216,185.65603637695312,72044800
2024-05-14,Apple,AAPL,186.8819036535792,187.66926595480425,185.6659889969534,186.8021697998047,52393600
2024-05-15,Apple,AAPL,187.28056849688068,190.0113806876588,186.74236879853999,189.08450317382812,70400000
2024-05-16,Apple,AAPL,189.83199615864385,190.45989075478766,189.02471179656044,189.2041015625,52845200
2024-05-17,Apple,AAPL,188.87521403256983,190.17086260921994,188.5463175718117,189.2340087890625,41282900
2024-05-20,Apple,AAPL,188.69580666177544,191.27712733733017,188.3768712601109,190.4000701904297,44361300
2024-05-21,Apple,AAPL,190.44991454290118,192.08442053272114,190.28048580582154,191.70570373535156,42309400
2024-05-22,Apple,AAPL,191.6259804985601,192.17414127105863,189.63267965869522,190.26055908203125,34648500
2024-05-23,Apple,AAPL,190.34028576334703,190.3602230291439,186.00486572472462,186.2540283203125,51005900
2024-05-24,Apple,AAPL,188.1875250894915,189.94162421863646,187.41012383078694,189.3436279296875,36294600
2024-05-28,Apple,AAPL,190.868504773859,192.35351928350596,188.4665889665476,189.35360717773438,52280100
2024-05-29,Apple,AAPL,188.97487295416659,191.6060292626522,188.8752018363686,189.652587890625,53068000
2024-05-30,Apple,AAPL,190.12102272627732,191.53626445370173,189.99146851693155,190.6492462158203,49947900
2024-05-31,Apple,AAPL,190.79874896001851,191.92496874276912,189.27387511297837,191.6060333251953,75158300
2024-06-03,Apple,AAPL,192.25384615761888,194.33685694398167,191.8751293663799,193.38006591796875,50080500
2024-06-04,Apple,AAPL,193.98802704232938,194.66575720064256,192.38341934135104,193.69900512695312,47471400
2024-06-05,Apple,AAPL,194.74547082752238,196.24044634116564,194.2172473626493,195.21389770507812,54156800
2024-06-06,Apple,AAPL,195.03449048507352,195.84177475695034,193.51957784203586,193.8285369873047,41181800
2024-06-07,Apple,AAPL,193.99798178181695,196.28031956711487,193.48969558531903,196.23048400878906,53103900
2024-06-10,Apple,AAPL,196.2404356269631,196.63910486677477,191.50634675889475,192.4730987548828,97262100
2024-06-11,Apple,AAPL,193.00132161576843,206.46607669963058,192.9813995595946,206.4561004638672,172373300
2024-06-12,Apple,AAPL,206.67538853844061,219.46241499269527,206.20696163392407,212.35630798339844,198134300
2024-06-13,Apple,AAPL,214.02069454325613,216.02395620562416,210.89121315624297,213.52236938476562,97862700
2024-06-14,Apple,AAPL,213.13367378271622,214.44924427717243,210.59221246372425,211.77822875976562,70122700
2024-06-17,Apple,AAPL,212.65527993528355,218.21659070332575,212.0074632920053,215.94422912597656,93728300
2024-06-18,Apple,AAPL,216.86113841241473,217.89766325641614,212.28651711595563,213.5721893310547,79943300
2024-06-20,Apple,AAPL,213.21339445126264,213.5223688231627,208.1504242370716,208.97763061523438,86172500
2024-06-21,Apple,AAPL,209.68527826262047,211.18025387128242,206.4162661482939,206.7949981689453,246421400
2024-06-24,Apple,AAPL,207.02420349475855,211.98751777765062,205.89798377862786,207.4427947998047,80727000
2024-06-25,Apple,AAPL,208.44940858434205,210.67194975002218,207.91122410230182,208.36968994140625,56713900
2024-06-26,Apple,AAPL,210.79155216910215,214.1402980033581,209.9344322470105,212.5356903076172,66213200
2024-06-27,Apple,AAPL,213.97087836680484,215.01736433595826,211.63872006367095,213.3828582763672,49772700
2024-06-28,Apple,AAPL,215.04724812174294,215.34624626528088,209.5955695452833,209.91448974609375,82542700
2024-01-02,Nvidia,NVDA,49.22551389912714,49.27649344260116,47.57713465197093,48.14991760253906,411254000
2024-01-03,Nvidia,NVDA,47.46717554449256,48.16591065021649,47.302236567517355,47.551143646240234,320896000
2024-01-04,Nvidia,NVDA,47.74906818641796,48.48179475152094,47.49016653492504,47.979984283447266,306535000
2024-01-05,Nvidia,NVDA,48.44380758245641,49.52839932284036,48.28786410604074,49.07856750488281,415039000
2024-01-08,Nvidia,NVDA,49.493411188465835,52.25537427649761,49.46042263300492,52.23337936401367,642510000
2024-01-09,Nvidia,NVDA,52.38133132087113,54.304608899415356,51.670595858503674,53.120052337646484,773100000
2024-01-10,Nvidia,NVDA,53.59587564392309,54.57950363229104,53.468920600031716,54.32959747314453,533796000
2024-01-11,Nvidia,NVDA,54.97835763768243,55.32522751933409,53.53989856479592,54.801422119140625,596759000
2024-01-12,Nvidia,NVDA,54.59949057976511,54.94936145206347,54.30960236510811,54.689456939697266,352994000
2024-01-16,Nvidia,NVDA,54.99734961591672,56.813665103138256,54.879393878712925,56.360836029052734,449580000
2024-01-17,Nvidia,NVDA,56.325847887071866,56.44980188752581,54.71945269845349,56.031959533691406,474394000
2024-01-18,Nvidia,NVDA,57.23850228505454,57.57837479782586,56.08593525602744,57.0855598449707,491650000
2024-01-19,Nvidia,NVDA,57.967230984594906,59.47766538428564,57.203517829580356,59.46866989135742,543501000
2024-01-22,Nvidia,NVDA,60.02646308238528,60.308358741109046,59.047830414692214,59.63161087036133,452955000
2024-01-23,Nvidia,NVDA,59.54764104000483,59.88751357892662,58.56301013401379,59.850528717041016,294654000
2024-01-24,Nvidia,NVDA,60.28136484798457,62.82540771389363,59.91550110281905,61.338966369628906,560271000
2024-01-25,Nvidia,NVDA,62.326590967001806,62.69545573126452,60.8271540987025,61.593868255615234,482777000
2024-01-26,Nvidia,NVDA,60.93711847607482,61.759811433716834,60.550266507965134,61.00809097290039,390309000
2024-01-29,Nvidia,NVDA,61.209012360122756,62.46554046020734,60.884137413565526,62.441551208496094,348733000
2024-01-30,Nvidia,NVDA,62.876387020851176,63.46916289646236,62.23662409247559,62.750431060791016,410735000
2024-01-31,Nvidia,NVDA,61.41693710561366,62.24562831970366,60.6772170002544,61.50390625,453795000
2024-02-01,Nvidia,NVDA,62.07668769492248,63.167281577618986,61.626859664228725,63.00334167480469,369146000
2024-02-02,Nvidia,NVDA,63.94998587832111,66.57499963939881,63.66609208338151,66.13516998291016,476578000
2024-02-05,Nvidia,NVDA,68.19939012424172,69.47091584987561,67.17977633836104,69.30597686767578,680078000
2024-02-06,Nvidia,NVDA,69.60386495591794,69.72781896754408,66.27512050871108,68.19739532470703,683111000
2024-02-07,Nvidia,NVDA,68.29334720317483,70.1936343745623,67.57461541049389,70.07267761230469,495575000
2024-02-08,Nvidia,NVDA,70.04768899799114,70.76741990227906,69.42892572649546,69.61485290527344,414422000
2024-02-09,Nvidia,NVDA,70.50652100790245,72.15790132018077,70.18564235653706,72.10592651367188,436637000
2024-02-12,Nvidia,NVDA,72.57274383383451,74.5829904741092,71.22325216031359,72.22087860107422,613710000
2024-02-13,Nvidia,NVDA,70.3735734915962,73.4224239511493,69.59386752244184,72.10092163085938,602580000
2024-02-14,Nvidia,NVDA,73.17452501401227,74.20813345586252,71.91099955356471,73.87226104736328,504917000
2024-02-15,Nvidia,NVDA,73.84127361084667,73.9472289995395,72.37282328939969,72.63072204589844,420122000
2024-02-16,Nvidia,NVDA,74.07218040927339,74.37406898709354,72.47378167003887,72.58573913574219,495327000
2024-02-20,Nvidia,NVDA,71.91998452531317,71.92898383060526,67.70856895062664,69.4259262084961,704833000
2024-02-21,Nvidia,NVDA,67.9804743369606,68.86214710879592,66.22313849991595,67.4466781616211,690298000
2024-02-22,Nvidia,NVDA,74.99683289517465,78.54549544838737,74.19213483266267,78.50851440429688,865100000
2024-02-23,Nvidia,NVDA,80.75965784653239,82.3630516952514,77.54086599231147,78.78739929199219,829388000
